,dt,lat_gps,lng_gps,speed_gps,lat_fit,lng_fit,speed_fit,estimated accuracy,kalman gain
0,1,0,0,0.0,0,0,0.0,4,1
1,1.0,-0.6151365714787309,-0.38762177556063243,0.7270788419830309,-0.5770076436692063,-0.3635952367674303,0.6820112294182944,0.9917518698097545,0.9380155081368903
2,1.0,-1.0252276191312182,-0.7068397482451865,0.5196871957721791,-1.0318379283735668,-0.7078842938087757,0.5704432861228786,0.5124252031247016,0.948672809016824
3,1.0,-1.640364190609949,-0.8379471408002473,0.6289532176189218,-1.6279763963673128,-0.85521363179169,0.6140741053426813,0.727396980053677,0.9194006606968267
4,1.0,-2.134337498009536,-1.2255690454634556,0.6279015602767842,-2.1412484752979957,-1.208400707758105,0.6230484231899888,0.727821153379806,0.9230209398057002
5,1.0,-2.7774348227373,-1.1229632368791571,0.6512312346833841,-2.7673166204267234,-1.1590704517470147,0.6280085958830862,0.7783807608107753,0.9176808157966879
6,1.0,-3.1968461214727983,-1.4364810262690297,0.5236403744660164,-3.2075121073965462,-1.4187490778502028,0.5110822395695616,0.5186373618379282,0.9457308460962905
7,1.0,-3.6348979223743187,-1.5048849134156046,0.4433604313082379,-3.635431934618883,-1.5121196010142048,0.4379879371922403,0.37674777019496086,0.9583117940181727
8,1.0,-4.044988970026806,-1.6302920510050711,0.42883751879132265,-4.045729423157451,-1.6292919490298057,0.4267005838296282,0.35297209936683893,0.959676440373086
9,1.0,-4.520321775260371,-1.1001618343261073,0.7120248046011426,-4.513614678103847,-1.1675826696719938,0.6573371056325394,0.9081847342553416,0.8956822242913708
10,1.0,-4.576243281758437,-1.037458254258635,0.08401758055485278,-4.576825285048056,-1.0369820536065586,0.14509342420291285,0.014097632462229417,0.9985638649291418
11,1.0,-4.660125541505536,-1.0203572776824257,0.08560769182812931,-4.6600889299804225,-1.020149567272596,0.08494802624903226,0.014630642130849615,0.99817759264093
12,1.0,-4.7160470480036025,-1.0317579289274035,0.057071794590873894,-4.71606918383361,-1.031734872724224,0.05716649476638225,0.006509098449678224,0.9991893278572915
13,1.0,-5.154098848905123,-0.8664484839982329,0.46820571638528274,-5.134279396260058,-0.8756239991647845,0.4463971176220409,0.41568873039498133,0.9481233262947246
14,1.0,-5.265941861901256,-1.026057617436289,0.19489467676901892,-5.268385735040431,-1.0234431985202366,0.1995871383610752,0.07531996464976826,0.9914713231334321
15,1.0,-5.498948138976533,-0.9348523962576651,0.2502205377796203,-5.497488678701721,-0.9384294756810555,0.24436753439285994,0.12332594297625726,0.9848691705134794
16,1.0,-5.592150649806643,-0.9120510898842784,0.0959510687661683,-5.592450162336596,-0.9119204599296725,0.09859214618945913,0.01837219355853216,0.9977721633200224
17,1.0,-5.3871051259803995,-0.8379468427684214,0.21802547163528088,-5.390616052642562,-0.8385017582414646,0.21477270216106487,0.09395873305231678,0.9883088563569431
18,1.0,-5.312543117316311,-0.8664484750879163,0.0798237820508356,-5.312350794791258,-0.8662909551439982,0.08305233320635172,0.012723868935889001,0.9984460189066925
19,1.0,-5.377784874897388,-0.8550478223327153,0.06623036928413399,-5.377627963185494,-0.8550904434732275,0.0662311118376897,0.008763344084697939,0.9989080554293134
20,1.0,-5.256621610818245,-0.2907155034746578,0.577192777735502,-5.270914989904373,-0.3331601157115336,0.5327278157783077,0.6151781317998634,0.9232708345445715
21,1.0,-4.977014078327913,-0.03990114570808373,0.37561711128114383,-4.982566755581137,-0.03311791887065471,0.41613702565672855,0.27380604610952153,0.9703363512425531
